Gene	ZT2-Rep1	ZT6-Rep1	ZT10-Rep1	ZT14-Rep1	ZT18-Rep1	ZT22-Rep1	ZT2-Rep2	ZT6-Rep2	ZT10-Rep2	ZT14-Rep2	ZT18-Rep2	ZT22-Rep2	ZT2-Rep3	ZT6-Rep3	ZT10-Rep3	ZT14-Rep3	ZT18-Rep3	ZT22-Rep3
AT4G33280	0.958033	1.18574	0.865196	1.52915	1.10502	1.6543	1.11168	1.00769	0.921242	1.19345	1.34425	0.591898	0.810991	0.905769	1.63078	1.69795	0.859674	1.64493
AT5G14780	60.6593	32.2309	51.9632	52.7691	76.8488	96.7315	74.0026	38.2292	56.158	49.8727	72.5706	70.1885	67.4134	32.0168	44.1017	49.6559	79.7329	98.4028
AT3G43682	0	0	0	0.902817	0	0.335325	0	0	0	0	0	0	0	0	0	0	0	0
AT3G25560	11.2295	14.1513	12.4837	12.2282	8.68658	11.2357	12.3258	13.423	11.7701	10.9429	9.88515	9.88903	13.078	12.8273	12.1397	12.292	9.27282	8.66744
AT5G16870	10.7368	13.829	15.0923	16.489	13.1098	12.4551	15.1163	11.779	16.5057	18.4754	13.5519	11.1612	12.043	10.4755	15.261	15.2758	13.3297	11.8092
AT3G29410	1.04076	0.747559	0.921319	1.00531	0.313139	0.654269	0.699027	1.711	0.739164	0.972326	1.03156	1.00976	0.506434	0.854906	0.960888	0.616493	0.708004	0.915333
AT4G05310	0	0	0	0	0	0	0	0	0	0	0.0716079	0	0	0	0.0540995	0	0	0
AT5G15780	153.567	101.117	74.5118	105.163	83.0622	109.255	132.964	97.3338	82.9647	98.5521	91.6218	107.098	122.639	80.1981	77.4003	103.487	90.6366	103.064
AT1G62960	47.153	33.1157	18.02	23.763	32.1899	48.5172	42.893	33.1462	15.0831	20.101	32.1289	45.0727	43.0486	34.1687	16.4427	22.9801	31.89	48.7029
AT2G18876	5.95885	9.51106	11.5812	11.4615	11.6078	11.7545	7.64341	9.19293	10.1812	11.2528	12.4549	11.6041	7.40334	9.31334	12.1475	10.2385	12.9878	11.3051
AT3G54100	6.40905	8.01621	9.47086	8.96881	10.3885	8.28737	6.02325	8.02194	8.39913	7.70295	10.2304	9.63049	7.16361	8.74277	8.74436	9.12525	9.977	8.99427
AT2G18870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G16140	1532.39	1848.61	1576.37	1288.29	1096.53	1252.74	1604.78	1885.85	1568.78	1123.9	1137.93	1209.3	1549.12	1914.99	1624.12	1241.91	1218.62	1304.47
AT4G10115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G10112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G10110	14.6299	17.9281	19.9879	21.3061	23.5702	21.7677	15.1529	18.441	17.1755	19.0469	23.8826	18.3225	15.3208	23.5132	18.9552	21.0619	19.6537	22.3533
AT4G11640	5.74131	7.28784	4.58546	8.00849	5.43837	7.31023	7.37816	6.55397	4.75068	6.61142	6.0459	6.80494	6.37414	6.55557	4.53154	5.68547	7.72467	6.73198
AT3G05130	3.51311	6.60893	7.85758	4.71984	4.56784	3.1733	3.96088	5.78927	8.23458	6.04605	4.57446	3.51397	3.51102	6.3614	8.70793	4.25383	5.18468	3.108
AT3G63250	19.2131	22.608	23.6329	27.8289	28.7637	31.6864	22.4085	22.1449	24.6779	25.9906	30.7529	33.5824	21.1596	19.989	24.6858	26.7646	28.6516	32.3337
AT2G45190	36.0646	60.7583	38.7259	41.8057	47.5927	52.7245	55.074	57.9941	38.0687	38.397	51.3385	53.8842	46.3327	53.6625	38.7566	43.8318	44.6077	50.2358
AT3G11490	16.6576	21.1991	16.7902	16.3861	25.7871	27.41	20.0247	21.9944	15.6802	17.0396	23.8668	30.712	17.5715	21.335	16.3975	15.0873	22.5239	27.3631
AT1G21940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.172777	0	0	0
AT1G31150	5.92139	6.29582	4.44874	7.04157	5.57474	6.07934	5.60666	6.05819	5.91101	5.50841	5.66009	5.60345	4.96081	5.00282	6.16976	5.8718	6.4306	6.11307
AT4G15540	19.903	32.5278	33.8603	41.7539	25.5877	31.7284	23.8726	26.726	21.657	28.2577	34.6286	28.9972	22.0084	32.6249	29.7902	34.1713	27.0022	32.8671
AT4G19430	0	0	0	0	0	0	0	0	0	0	0.173225	0.191947	0	0	0	0	0	0
AT2G20760	51.9804	47.5839	59.4008	61.7182	69.0043	58.4057	46.5244	49.5929	54.9759	64.3742	67.5122	62.8941	48.7428	52.1568	60.4465	58.7329	67.6717	60.4394
AT2G44820	16.4921	13.4194	14.5298	15.0579	18.6024	18.783	17.3188	14.0498	13.3664	13.3867	20.0714	20.3471	13.953	12.6206	14.9949	15.4162	16.6874	16.9791
AT5G41500	0	0	0.102525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G11100	1.1749	0.92419	1.00737	1.62703	1.73433	1.14073	1.11184	1.3746	0.975651	1.87901	1.66691	1.34174	1.02783	1.27984	1.04901	1.13811	1.51423	1.47937
AT1G61430	2.31807	2.40465	4.14238	5.28533	4.76124	5.39752	2.54939	2.58539	3.14666	5.09455	5.40153	5.87256	2.42127	2.67416	2.9065	4.86944	4.69495	5.31868
AT3G05870	4.36017	8.22548	9.99789	13.7331	10.3193	9.73001	6.92075	7.68661	7.18829	10.9213	9.863	9.90731	5.10117	6.88702	10.2614	12.7989	6.68432	9.65869
AT5G36550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G14610	40.5818	34.8029	37.7609	34.9193	40.6533	44.0051	49.0604	36.7649	38.3222	44.2242	39.015	47.9451	48.4878	33.1262	38.2387	34.0007	39.8809	44.7866
AT1G64320	0.35378	0.448442	0.717691	0.73071	0.673853	1.10706	0.467378	0.520485	0.745224	0.684705	1.18914	0.836064	0.634254	0.401476	0.664777	0.82514	1.11865	1.81176
AT1G73805	0	0.387233	0.302447	0.728433	0.922947	0.620708	0.124682	0.564265	0.658697	0.54514	0.871323	0.720956	0	0.25196	0.814911	0.22058	1.02129	0.968822
AT4G11393	0	0	0	0	0	0	0	0	0	0	0	1.84149	0	0	0	0	0	0
AT1G13340	1.20408	1.61514	2.8467	2.65413	3.30286	2.38804	2.14884	2.75071	2.57043	2.82123	3.51562	3.04717	3.44405	2.55157	2.73201	2.32215	1.99741	2.88723
AT4G01940	75.1289	81.2038	92.437	106.39	73.5691	74.5661	76.3883	79.5252	101.018	97.1985	81.4	75.4686	68.0442	79.1629	91.2995	105.248	81.7308	72.4338
AT5G09290	1.71243	1.54304	1.87488	1.69308	1.88687	2.91913	1.64526	1.32587	0.535425	1.69222	2.84931	2.7497	2.6221	2.24777	1.41162	1.32418	2.72044	2.61177
AT3G22723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G19930	0	0	0	0.133636	0	0	0	0	0	0	0	0.270228	0	0	0	0	0	0
AT3G22720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0934677
AT1G67875	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85965	0	0	0	0
AT1G67870	244.516	264.599	243.109	235.223	207.946	254.99	193.685	219.702	233.294	234.078	220.72	218.893	211.999	267.561	258.333	252.121	213.253	245.019
AT1G66930	0.714744	0.519895	1.18488	1.55605	1.32398	1.04137	0.210332	0.718632	0.997068	0.257372	1.22996	1.52793	0.255713	0.643769	0.543072	1.04005	0.859963	0.963675
AT3G26030	44.5664	35.2574	34.54	25.8084	39.5712	48.2153	36.2653	36.0317	34.4955	28.9008	38.9392	46.6974	35.7298	36.5194	34.3369	29.4584	38.7044	40.3197
AT1G18040	8.89963	8.48676	8.8268	9.75221	11.3528	9.5054	11.4646	8.93876	8.7971	10.9505	10.5865	9.07268	8.5557	7.40485	10.3609	10.3446	10.2755	9.58805
AT4G00090	11.453	13.6459	15.6262	13.8001	21.1055	17.5913	11.973	13.977	16.1122	16.9245	18.8187	19.7254	13.5323	13.4524	17.4269	15.1215	19.2963	17.8453
AT5G14430	37.8042	41.0912	34.9468	35.7637	56.4432	66.9701	35.3178	46.8838	35.3158	32.5891	57.7762	65.821	39.5761	42.3092	35.2022	35.8168	57.0273	62.4006
AT5G10950	11.7119	11.2098	12.5729	13.4205	11.5079	10.6561	12.5077	12.3823	10.7841	11.8017	11.2038	11.7473	13.5287	10.5116	11.7349	9.83794	12.6037	12.0763
AT4G16015	0.481488	0.491097	0.380921	0.0791025	0.634724	0.314771	0.51603	0.49674	0.280679	0.608448	0.497822	0	0.09644	0.794386	0.463603	0.349435	0.300582	0.338121
AT2G23520	9.82137	7.51494	8.70845	9.7683	9.39404	8.64704	8.91731	7.07406	8.96971	9.76195	8.19115	10.109	7.24138	7.40559	10.14	9.53433	7.34256	9.36748
AT2G18120	2.58884	1.2842	0.903539	2.52081	0.621509	1.55293	1.59877	1.31558	0.778335	1.78559	0.36693	0.94583	3.15881	0.955014	1.35078	1.89281	0.503855	1.44772
AT1G26620	3.44348	5.1292	4.97129	3.62369	5.04278	5.0873	3.1318	5.57568	3.87647	3.54882	4.57171	5.5913	3.29985	5.10078	4.57896	3.30865	4.75479	5.49437
AT2G27230	10.6349	11.3492	13.6737	20.734	16.0907	20.8353	15.169	8.56046	12.0979	17.7535	19.4603	17.5361	13.9369	9.00038	14.9957	18.0196	17.7863	21.3732
AT1G52940	0	0	0	0	0	0.0838486	0	0	0	0	0	0	0	0	0	0.119921	0	0
AT1G22710	91.3001	97.1643	86.8189	56.3141	84.9815	68.7477	69.6304	95.4315	86.5902	64.6425	80.3328	59.3454	76.2515	98.8326	89.3441	55.8266	79.3775	62.5492
AT4G17940	23.0203	22.9372	24.9713	23.007	28.972	33.2435	20.2496	19.9276	20.7121	22.5063	30.3291	31.3839	23.7125	21.5536	24.1934	22.5323	31.6677	32.9677
AT5G47210	361.467	219.181	267.584	376.68	320.547	326.335	390.822	222.428	280.74	380.173	322.374	332.224	354.051	208.756	287.37	367.891	306.941	324.493
AT2G19830	49.4061	88.7318	96.415	87.4796	90.954	77.9703	68.7982	87.1506	93.4173	79.7467	96.5017	81.2116	73.6753	90.2576	97.5845	93.7484	81.4332	76.5883
AT1G80260	11.8515	14.225	17.0322	16.5519	17.3259	20.1773	13.4086	14.2304	14.4282	16.8048	19.0524	19.6781	12.0387	14.1775	16.3508	14.0553	17.0795	19.8616
AT5G42360	6.87294	6.06322	8.25718	7.80713	9.94196	9.3914	6.38843	6.13936	8.43945	7.98539	8.6565	8.8405	5.92095	6.30308	8.03929	7.87423	10.0387	10.8733
AT2G47844	0	17.5386	0	0	9.45098	0	0	0	0	9.09552	0	0	0	0	0	0	0	0
AT2G47840	70.3329	40.5916	51.7412	78.6274	56.7044	60.7427	53.0509	38.6106	57.6201	69.4512	61.8218	57.5807	57.8049	44.044	56.2024	79.9269	67.8415	61.5295
AT5G01090	34.1561	27.0137	25.3992	36.0242	29.0323	34.3958	31.4803	23.7071	24.4865	32.1283	28.5588	38.6869	25.6515	24.082	26.0967	34.4944	30.1113	32.4941
AT5G05770	0	0	0	0	0	0	0	0	0	0	0.403095	0.45492	0	0	0	0	0.425831	0.377015
AT5G40290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56500	14.992	17.3645	17.1599	18.0074	19.1686	14.0755	19.0627	18.5347	14.487	23.6577	16.9356	15.5279	20.5069	18.3005	17.7472	17.2189	16.154	13.7406
AT3G20860	4.71202	7.41193	10.1076	10.5002	9.67283	9.12669	4.39962	6.31859	9.01594	8.68621	9.45477	10.8804	6.98009	7.38494	8.40088	9.83976	10.5553	8.04998
AT1G12120	22.5762	32.5625	39.9844	34.8717	42.9513	46.5598	19.7214	34.1175	35.3778	29.7989	45.9645	44.4142	18.2854	33.3328	35.6447	33.6789	44.6801	42.9935
AT3G20865	1.53866	0.865545	2.84388	5.08892	2.68342	5.83706	2.7305	1.17233	1.57513	3.90244	1.3148	3.19909	2.43739	2.30969	1.86592	1.30116	2.37544	3.28052
AT1G23390	76.7892	124.094	86.2634	26.6726	106.208	95.4544	79.1525	129.397	87.9247	23.9808	117.714	100.515	87.7353	138.34	72.1327	30.4618	101.542	102.435
AT3G46700	12.2025	9.71661	13.5886	13.4418	17.9021	8.48479	11.0372	11.8317	11.4025	12.2199	12.3074	5.97937	12.1294	13.3428	13.0969	10.9921	11.7072	7.78266
AT1G29990	30.1512	37.5158	48.1575	53.8458	57.0943	54.7319	42.9175	42.0148	45.1918	53.8607	56.1387	48.4398	44.7978	40.7596	46.1502	60.5052	58.0313	50.6804
AT5G07730	3.36015	3.07665	5.02618	5.72271	5.55796	4.36399	3.14901	3.79905	5.00763	6.30361	5.91273	6.31135	3.54651	3.75969	4.32445	7.01713	5.37791	5.45699
AT3G27070	0.383265	1.34468	0.899417	1.95809	1.06556	1.4037	0.623624	0.705983	0.549119	0.748257	1.43092	1.12995	1.70235	0.794505	1.12584	1.44736	0.446846	2.26564
AT3G15550	7.23656	8.52399	9.6558	7.11206	7.34957	5.96489	7.41995	11.0326	8.92019	7.75023	7.06725	6.56531	5.79768	8.59561	8.63917	6.79574	6.07263	6.50313
AT1G51410	0.284251	0.20544	0	0	0.115277	0.0970225	0	0	0	0	0	0.249117	0	0.117472	0.0843065	0.140135	0	0.301168
AT5G65110	29.0074	25.2875	29.3401	21.1032	36.1464	38.7688	28.1565	29.7307	31.3503	23.8397	32.8104	34.8573	34.0176	26.0681	29.4584	20.4418	30.7886	36.0544
AT5G53144	0	0	0	0	34.3286	0	22.7786	0	0	0	0	0	0	0	0	0	0	0
AT2G21960	61.42	75.3668	68.4773	85.7587	56.0175	64.7315	81.3086	80.6983	70.2806	73.0614	65.4206	64.1656	77.9994	84.5487	71.1765	79.6004	63.7673	65.7402
AT5G62460	16.8463	17.4107	19.1366	15.2238	16.42	17.7807	18.0753	19.9547	16.0287	13.5994	14.937	16.3891	19.9174	18.4125	18.691	14.7449	15.6784	18.5922
AT5G02010	5.17462	5.72554	6.55675	7.74734	6.65003	7.62448	4.95289	5.88905	7.91646	6.88534	7.57159	9.66884	4.60741	5.84729	6.94856	6.43945	8.84152	7.92979
AT5G21940	57.5146	47.968	60.1258	67.8337	125.106	178.808	55.5018	57.8179	78.4486	56.0567	143.211	183.252	68.4894	61.081	51.9028	77.5403	117.059	189.31
AT3G17950	10.2336	9.48763	13.5346	18.9124	15.9877	17.2803	9.53504	10.8757	11.721	11.705	18.0209	20.0183	8.68504	10.5404	13.9588	19.9106	20.5895	18.5289
AT1G29660	100.356	95.2992	59.0189	81.4506	121.17	129.26	100.038	98.251	81.4511	100.411	136.323	144.982	114.096	108.824	72.969	83.545	138.337	136.248
AT1G53300	26.9905	22.6886	30.1196	25.4433	24.421	20.6485	25.4817	21.5998	27.0649	28.4846	21.0269	22.4472	25.5408	23.231	28.3212	22.8236	21.3699	21.1087
AT4G17050	20.8594	67.0007	74.7475	64.1267	46.5168	41.7269	40.9166	71.9296	64.3164	49.1469	46.382	51.6985	45.3522	73.9735	66.9443	60.065	45.0885	36.8876
AT4G21220	1.37059	1.85494	2.46691	2.82389	5.31347	3.64439	2.49034	2.18371	1.27927	3.55877	3.61314	4.27993	2.92478	1.9988	1.93553	3.48184	2.63733	3.65079
AT1G13830	3.82237	7.57254	5.05144	7.78652	7.86647	5.44809	3.94877	4.09719	7.55675	7.95595	6.1287	7.96552	6.41719	5.06189	7.49956	11.2223	7.40795	5.22301
AT3G06400	22.5569	26.2077	31.0105	26.5776	29.4181	33.9316	27.8292	27.7646	31.4458	29.66	32.9396	34.9134	28.0212	27.8909	27.9354	24.0498	29.3282	33.1796
AT3G10450	4.3177	5.84086	7.76648	7.3375	7.72499	7.27706	7.25833	5.64981	5.91216	8.46745	7.02934	6.64882	5.49883	4.78237	6.83748	7.24204	5.43776	6.76218
AT2G03520	0.211972	0.542309	0.251825	0.0928945	0.0848798	0.0708749	0.226829	0.155134	0	0.24628	0.0802129	0	0.408258	0.265308	0.125887	0.101029	0	0.0735081
AT5G43010	18.379	29.8068	30.4186	27.2082	35.259	29.0135	26.4478	27.808	31.3186	33.7407	33.1447	28.9896	24.7478	27.1174	34.123	24.7944	31.1568	27.9834
AT4G19390	5.76554	7.39369	22.7156	21.895	35.0271	30.443	6.03819	8.01912	21.3386	18.3209	35.5493	27.7041	4.91781	7.99156	20.1494	23.2721	32.541	31.655
AT4G13530	64.6901	53.6608	48.7258	50.3934	44.1848	41.1454	50.8972	57.0173	47.7039	43.5716	42.7862	46.1072	61.2264	56.3906	49.0329	46.3308	40.9364	42.6
AT1G50450	26.531	35.0358	36.534	46.6934	38.9358	38.9999	40.5992	33.6112	35.0491	46.7888	38.8362	39.7682	38.5053	34.3449	33.9214	46.1976	39.8758	38.1794
AT3G13180	16.574	23.0032	26.0848	30.8638	26.9931	29.8486	27.0815	22.8189	26.8572	32.0554	25.4462	28.773	22.3149	20.3654	28.6948	27.4922	26.0601	28.5982
AT4G27970	1.03615	0.823217	1.41505	1.13545	2.16863	1.64105	0.973978	0.902857	1.33642	1.42519	1.93099	1.59058	0.820828	1.01727	1.39736	1.34207	1.49977	1.27814
AT1G23970	7.4217	6.02785	6.67211	6.3125	6.66878	7.71169	7.15065	7.85801	6.46812	8.34259	8.14825	7.4181	6.57873	6.82204	8.4383	7.17502	6.75318	6.60736
AT1G11475	44.4544	35.43	37.5247	76.424	66.2165	75.1509	79.1093	35.771	39.3354	71.7126	72.6734	79.2433	63.2814	35.4732	42.8645	72.9641	68.277	76.3226
AT1G11470	0	0	0	0	0	0.146303	0	0	0	0	0	0	0	0	0	0	0	0
AT1G79540	4.07674	2.97352	3.60182	3.88332	5.00625	5.61919	4.04697	3.33148	4.19942	4.01378	4.13291	5.33291	4.55912	2.75412	4.00032	3.81589	3.63944	4.66252
AT1G74710	7.66257	11.9667	6.01481	3.80686	5.18424	6.58238	8.81621	12.4661	5.07046	4.73002	5.58182	7.08252	9.55969	9.48914	5.71178	3.3245	5.87836	6.99646
AT4G14622	12.1958	11.758	13.0853	13.787	12.5436	11.9611	11.8699	11.8986	11.7087	12.5073	12.0419	14.3571	12.7536	12.8073	13.4332	14.6613	12.6267	12.1255
AT3G23325	39.9618	27.1326	28.9843	52.1899	48.6429	45.9862	52.8154	29.9768	31.309	50.415	49.8459	44.9307	48.6409	30.0527	35.2712	47.6725	46.3613	39.9861
AT3G47070	582.692	366.928	357.298	522.342	413.517	310.268	501.151	310.86	353.903	490.681	398.753	278.66	521.108	368.106	345.57	518.527	458.959	264.689
AT3G14200	9.90587	18.5226	14.0982	18.8039	9.8912	9.25717	11.0869	15.3973	13.1657	18.2737	10.1509	9.36552	12.4059	16.4682	15.9769	16.3553	12.5565	7.58379
AT3G14205	15.6252	16.1252	18.8011	21.2196	17.7216	18.0401	18.0986	16.7447	16.1919	19.1596	18.2386	19.2708	17.0769	14.7563	18.0742	19.4088	16.354	18.86
AT3G10986	1.25901	0	0.504884	0.565931	0.257122	0.218759	0.172323	0	0.303832	0.754828	0	0.55109	0	0.264853	0.759306	0	0.25332	0.450215
AT3G23320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228547	0	0
AT3G10985	69.6061	67.4553	74.5657	69.7882	130.262	114.97	47.6981	80.2946	78.2517	70.346	135.5	133.575	66.0881	75.7277	79.8193	81.3724	128.534	136.166
AT3G10980	14.8844	11.9469	14.7964	11.1251	13.8223	13.5604	11.7658	11.4669	14.7459	14.1383	10.9429	12.8333	11.1296	12.2847	15.5603	13.0899	11.6887	12.2941
AT3G26855	0	0	0	0	0	0	0	0	0	0.327794	0	0	0.404785	0	0	0	0	0
AT3G26850	7.91103	6.06612	7.12653	7.94332	5.95214	9.5046	8.48912	6.31816	6.30739	8.87891	7.93086	7.17705	9.35717	5.93336	7.00665	8.8129	7.11118	8.74388
AT3G12587	41.8666	49.9375	49.8793	58.7128	51.0163	63.7453	41.6337	34.4583	53.1006	57.9834	71.2091	66.5743	45.4297	50.6892	50.5773	55.956	64.4222	65.078
AT3G12580	148.164	16.8375	10.4334	23.3979	18.5136	10.2315	107.411	16.6326	9.97509	41.5209	19.9277	11.9753	105.758	16.4885	13.942	26.0291	21.3787	11.7307
AT1G79090	27.4238	23.3164	28.7585	27.0017	23.593	23.3374	23.2247	23.5554	29.2524	31.4618	21.0261	21.8685	23.6663	22.5385	28.7435	25.054	23.5053	23.009
AT1G17540	0	0.101631	0	0	0.0371885	0.0316738	0	0	0.0446192	0	0.0356512	0	0.0457743	0	0	0	0	0.0326585
AT2G31260	8.8587	10.2992	12.0637	12.1945	9.67635	10.3725	9.89498	12.1027	10.7536	9.68729	10.7505	11.1284	9.74983	10.859	11.6835	9.68923	11.016	11.0108
AT2G28950	92.5348	70.946	76.7834	116.066	97.3159	99.7085	78.7762	74.1408	85.3731	113.971	108.324	103.898	72.824	68.7003	85.3549	105.948	106.85	92.7867
AT2G17590	0.154815	0.172179	0.433822	0.134384	0.450891	0.104499	0.168558	0.230542	0.45002	0.123329	0.118378	0.136723	0.309221	0.19494	0.186898	0.147586	0.368752	0.110438
AT3G44670	22.5561	24.5351	19.9482	22.4015	18.72	24.2588	22.2881	22.896	16.9925	20.0941	18.6496	21.6435	21.8877	24.2021	17.9573	18.9377	17.5822	22.7079
AT4G14080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G58840	15.3779	9.29723	12.1771	11.8744	14.9021	14.3619	13.3873	10.4929	11.5299	12.7104	12.8895	14.0729	13.5979	10.1467	11.8601	13.7504	10.3341	13.9236
AT2G24250	1.59601	2.81419	2.36979	3.34032	4.02562	4.43733	2.93346	3.26288	2.83987	2.70027	4.42148	4.20212	2.0494	3.42006	3.04285	3.71906	3.37862	4.49326
AT5G57080	8.20724	14.789	35.7074	37.2495	29.9412	25.4671	19.942	17.9626	7.77799	42.0394	12.847	39.9796	31.6489	23.5724	17.0485	32.7228	22.5483	31.8812
AT2G24255	0	0	0	0	0	0	0	0	0.0960663	0	0	0	0	0.0829561	0.0597167	0	0	0
AT3G53740	344.661	264.777	295.272	449.415	457.287	514.273	438.98	276.766	310.867	401.069	488.294	523.655	402.981	294.193	307.619	455.085	451.317	493.361
AT3G24670	10.4353	8.91463	12.5189	12.4335	13.3103	13.4434	9.33332	11.7621	13.6228	11.9199	15.671	15.9563	12.3865	12.3885	13.2572	12.3525	13.6395	14.4358
AT3G48570	22.6506	31.4636	30.3343	44.8819	41.1392	40.1029	26.2906	29.5144	33.6594	35.8783	49.8766	39.0404	28.5805	27.7352	39.8335	43.5155	44.7386	37.4716
AT4G15975	0.873136	0.639571	0.693385	0.331719	1.01984	0.734273	0.574094	0.769767	1.16371	1.24824	0.835239	0.630447	0.853424	0.145578	0.72592	1.6209	1.56326	1.50417
AT1G21530	0.240363	0.115969	0.126513	0	0.126195	0.165537	0	0.236064	0.0757815	0.0628667	0.245979	0.205362	0.0775668	0.0668268	0.094783	0.0790546	0.250794	0.111945
AT4G15970	0	0	0.0936132	0	0	0	0.063522	0	0	0	0	0	0	0.0977641	0.0699734	0	0	0
AT3G52290	9.6559	7.17577	9.33527	12.745	10.7148	10.5489	9.54565	6.03484	9.58056	11.4025	9.99828	10.7393	8.95887	6.59147	8.56277	12.9154	8.04899	9.20188
AT2G16970	1.40107	0.851926	1.574	1.38937	1.05224	1.47311	1.06607	1.29323	1.0071	1.10213	1.57435	1.12271	0.9221	1.55422	1.68072	0.979235	0.998521	1.14854
AT3G02870	22.0871	59.911	26.6001	28.5887	15.414	19.716	36.5401	55.1396	20.5754	31.0861	20.3532	20.5706	36.2287	60.34	24.4867	28.4794	15.2248	19.6126
AT1G02970	2.53737	2.20504	2.236	3.22848	2.68457	2.23102	3.58826	3.11664	2.77208	3.84785	1.71197	2.26168	3.33613	2.40679	2.82225	2.96864	1.49901	2.23573
AT3G02875	6.02012	6.42106	5.63621	6.43639	6.83881	6.04417	5.54346	6.29709	5.83777	5.6563	7.9132	6.79957	5.37454	7.00389	5.83047	5.97727	6.33328	6.5314
AT4G10250	0.146126	0.207488	0	0	0	0	0.0796239	0	0	0.116342	0.112178	0.124916	0	0	0	0	0	0.207864
AT3G55740	9.57772	16.6055	21.7251	23.7619	14.6364	13.138	11.9041	17.6982	20.1373	20.2858	13.6552	11.3052	11.7949	16.8536	21.3249	20.8655	13.6119	10.9422
AT3G58590	1.09246	0.859454	1.32794	1.50292	1.75866	2.02666	0.922128	1.012	2.02612	2.20508	0.919929	2.23555	0.96452	0.735552	1.26491	1.36803	1.59643	1.83956
AT2G17620	1.93737	3.31092	2.11013	2.31781	2.78457	2.81052	2.77826	2.79411	2.87054	2.15718	3.24426	2.33817	2.33114	2.58172	3.0796	2.18577	3.08619	2.49765
AT3G62640	0	0	0.210224	0	0	0	0	0	0.507809	0	0.206305	0	0	0	0	0	0	0
AT5G22555	2.05432	0.743959	0.815879	1.17695	1.8929	2.29879	0	0.50259	1.65144	0.537855	2.05693	2.33828	1.67962	0.285566	1.22352	1.96089	1.07453	2.13617
AT5G22550	1.55577	1.91575	1.7109	2.54259	1.4882	2.1792	0.742787	1.6135	1.8255	1.62674	2.01054	2.52024	1.88593	1.719	1.93602	1.22189	1.59622	2.3641
AT4G24300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G63780	26.0252	47.2398	91.4851	92.3758	23.9077	15.0466	22.7892	46.1369	96.7298	88.6065	24.0776	16.592	22.8436	49.1163	107.4	87.2953	26.0229	16.1532
AT1G60420	18.4546	21.8076	23.2212	17.4396	24.1315	23.3508	15.7365	22.2976	23.9701	19.8083	21.2602	22.2279	18.256	21.558	22.6251	17.3984	22.1995	20.9228
AT5G37490	0.218104	0	0.114676	0.0652277	0.0596389	0.397307	0	0	0.138095	0	0	0.0642543	0.0712933	0.237368	0	0	0	0.155439
AT1G08600	6.5917	8.12956	7.77626	7.73047	7.00948	7.07397	7.84348	7.57829	6.38506	8.41506	8.0976	8.10074	9.25296	7.31624	7.5144	7.03889	8.19927	7.65034
AT1G15200	30.5387	27.3732	28.5482	42.1367	36.1549	48.1159	40.1993	21.9286	25.4475	33.2288	40.1675	43.8812	33.034	25.8286	28.0373	38.0118	35.4311	45.1633
AT2G26500	1219.83	1218.65	1422.87	1646.56	1701.2	1665.26	1068.53	1144.33	1455.71	1528.78	1727.16	1538.34	1012.12	1286.87	1426.75	1581.21	1876.65	1503.58
AT1G19580	21.8328	23.9561	24.6994	30.9242	29.3183	27.8044	24.6609	26.0871	24.5932	31.3048	30.9865	29.2712	27.23	24.8056	26.0445	31.1236	29.601	28.4883
AT5G36720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G36722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G14150	117.525	95.8995	135.67	209.165	105.734	74.6614	103.291	85.6534	118.708	184.601	117.049	72.5299	98.569	99.4384	136.08	207.577	114.035	65.166
AT3G48390	1.19925	1.30031	1.03276	1.10636	2.65766	2.8945	1.71751	1.5274	1.19334	0.60518	2.51432	3.06392	1.65365	1.07751	0.809861	0.423723	2.01418	3.33797
AT5G27450	19.8864	22.8401	26.9702	29.429	26.9992	28.8609	22.1257	22.7199	24.3931	28.8754	27.8606	31.0797	20.5282	23.2352	26.6319	26.3664	27.2775	30.7271
AT1G53480	41.0085	28.9814	27.411	46.4325	60.558	70.9422	37.507	30.7649	32.131	39.4594	77.0576	77.3969	37.7496	27.119	30.4856	48.1209	68.6012	80.3451
AT3G49620	0	0.313819	0.342996	0.182145	9.9571	0.509862	0.235217	0.319939	1.04077	0.686203	2.42302	0.733389	0.537261	0.360001	0.387867	0.40708	1.61503	0.304773
